,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2 Power Consumption,Zone 3 Power Consumption
36162,9/9/2017 3:00,69,88.8,0,0.095,0.137,28290.26549,16869.85447,14632.40041
36163,9/9/2017 3:10,70,89.1,0,0.084,0.111,28130.97345,16686.48649,14691.23596
36164,9/9/2017 3:20,69,88.1,0,0.077,0.167,27978.0531,16697.7131,14697.11951
36165,9/9/2017 3:30,68,88.7,0,0.066,0.174,27812.38938,16510.60291,14708.88662
36166,9/9/2017 3:40,68,88.3,0,0.062,0.13,27812.38938,16675.25988,14744.18795
36167,9/9/2017 3:50,68,88.4,0,0.095,0.096,27755.04425,16660.29106,14650.05107
36168,9/9/2017 4:00,68,88.5,0,0.08,0.115,27665.84071,16952.18295,14761.83861
36169,9/9/2017 4:10,68,89.0,0,0.091,0.178,27748.67257,16925.98753,14738.30439
36170,9/9/2017 4:20,68,88.3,0,0.077,0.107,27997.16814,17083.16008,14703.00306
36171,9/9/2017 4:30,68,88.3,0,0.062,0.122,28436.81416,17378.79418,14714.77017
36172,9/9/2017 4:40,68,88.6,0,0.102,0.115,27978.0531,17139.29314,14773.60572
36173,9/9/2017 4:50,68,88.3,0,0.099,0.126,27659.46903,16705.19751,14344.10623
36174,9/9/2017 5:00,68,88.1,0,0.073,0.107,27678.58407,16555.50936,14197.01736
36175,9/9/2017 5:10,68,88.0,0,0.091,0.122,27538.40708,16701.4553,13949.90807
36176,9/9/2017 5:20,68,87.9,0,0.084,0.141,26569.9115,15908.10811,13526.29213
36177,9/9/2017 5:30,68,88.2,0,0.055,0.17,24913.27434,15339.29314,12802.61491
36178,9/9/2017 5:40,68,87.9,0,0.084,0.119,24186.90265,14841.58004,11867.12972
36179,9/9/2017 5:50,68,87.9,0,0.084,0.152,23556.10619,14291.47609,10913.99387
36180,9/9/2017 6:00,68,87.7,0,0.077,0.089,23466.90265,13767.56757,10755.1379
36181,9/9/2017 6:10,68,87.6,0,0.091,0.107,23466.90265,13891.06029,10690.41879
36182,9/9/2017 6:20,68,87.3,0,0.08,0.137,23460.53097,13902.2869,10643.35036
36183,9/9/2017 6:30,68,87.2,0,0.102,0.126,23352.21239,14048.23285,10684.53524
36184,9/9/2017 6:40,67,86.4,0,0.263,0.211,23492.38938,14167.98337,10661.00102
36185,9/9/2017 6:50,67,86.2,0,1.078,0.896,23709.02655,14317.67152,10696.30235
36186,9/9/2017 7:00,68,86.0,0,2.892,2.271,24002.12389,14545.94595,11108.15117
36187,9/9/2017 7:10,68,85.4,0,5.641,4.475,24543.71681,14744.28274,11166.98672
36188,9/9/2017 7:20,68,85.2,0,16.34,11.97,25149.02655,15032.43243,11261.1236
36189,9/9/2017 7:30,68,84.7,0,27.04,19.94,25818.0531,15324.32432,11061.08274
36190,9/9/2017 7:40,68,84.5,0,42.39,31.48,25843.53982,15769.64657,11214.05516
36191,9/9/2017 7:50,69,84.1,0,54.36,41.05,26181.23894,15818.29522,11478.81512
36192,9/9/2017 8:00,69,84.1,0,62.89,46.47,26869.38053,16102.7027,11267.00715
36193,9/9/2017 8:10,70,84.2,0,74.1,59.08,27360.0,16375.88358,11961.2666
36194,9/9/2017 8:20,70,84.5,0,81.2,62.83,27697.69912,16881.08108,12208.37589
36195,9/9/2017 8:30,71,84.2,0,110.6,83.2,28118.23009,17101.8711,12514.32074
36196,9/9/2017 8:40,72,84.2,0,156.0,95.4,28640.70796,17689.39709,13143.86108
36197,9/9/2017 8:50,72,84.0,0,232.9,94.5,29526.37168,17951.35135,13290.94995
36198,9/9/2017 9:00,73,83.1,0,278.4,110.4,29978.76106,18318.08732,13614.54545
36199,9/9/2017 9:10,73,82.6,0,251.1,103.4,30628.67257,18636.17464,13861.65475
36200,9/9/2017 9:20,73,81.2,0,332.9,90.9,31291.32743,18778.37838,13955.79162
36201,9/9/2017 9:30,74,80.6,0,329.2,75.6,31750.0885,19279.83368,14297.03779
36202,9/9/2017 9:40,74,78.4,0,484.2,74.7,32419.11504,19511.85031,14779.48927
36203,9/9/2017 9:50,75,76.0,0,497.0,66.65,32724.95575,19788.77339,14920.69459
36204,9/9/2017 10:00,75,73.5,0,503.2,65.33,33362.12389,19912.26611,14991.29724
36205,9/9/2017 10:10,76,71.6,0,550.4,68.69,33795.39823,20181.70478,15361.96118
36206,9/9/2017 10:20,77,69.46,0,580.5,65.37,33986.54867,20503.5343,15244.29009
36207,9/9/2017 10:30,77,67.16,0,604.7,63.98,34470.79646,20769.23077,15409.02962
36208,9/9/2017 10:40,77,67.92,0,619.1,63.1,34661.9469,20847.81705,15450.2145
36209,9/9/2017 10:50,77,68.19,0,639.7,64.79,35165.30973,21061.12266,15456.09806
36210,9/9/2017 11:00,78,67.62,0,659.7,67.88,35203.53982,21150.93555,15709.09091
36211,9/9/2017 11:10,78,67.89,0,665.1,67.92,35203.53982,21469.02287,15809.11134
36212,9/9/2017 11:20,78,68.79,0,678.6,68.69,35337.34513,21622.45322,15762.0429
36213,9/9/2017 11:30,78,68.82,0,710.0,69.37,35815.22124,21614.96881,15938.54954
36214,9/9/2017 11:40,78,68.92,0,726.0,69.77,35980.88496,21977.96258,15891.4811
36215,9/9/2017 11:50,78,69.19,0,734.0,69.26,36063.71681,21869.43867,16009.1522
36216,9/9/2017 12:00,78,69.62,0,747.0,68.83,36305.84071,21671.10187,16062.10419
36217,9/9/2017 12:10,78,69.02,0,758.0,72.9,36522.47788,22007.90021,16020.91931
36218,9/9/2017 12:20,78,68.72,0,765.0,74.5,36573.45133,22026.61123,16109.17263
36219,9/9/2017 12:30,78,68.29,0,760.0,80.6,36414.15929,22026.61123,16138.5904
36220,9/9/2017 12:40,78,68.39,0,760.0,83.6,36350.44248,21955.50936,16150.35751
36221,9/9/2017 12:50,78,68.72,0,774.0,96.4,36452.38938,22348.44075,16244.49438
36222,9/9/2017 13:00,78,68.66,0,780.0,86.3,36700.88496,22247.40125,16338.63126
36223,9/9/2017 13:10,78,67.69,0,785.0,82.8,36936.63717,22142.61954,16256.26149
36224,9/9/2017 13:20,78,68.59,0,777.0,75.9,36777.34513,22232.43243,16168.00817
36225,9/9/2017 13:30,79,66.26,0,759.0,69.13,36745.48673,22281.08108,16050.33708
36226,9/9/2017 13:40,79,65.96,0,770.0,64.82,36528.84956,22127.65073,16103.28907
36227,9/9/2017 13:50,79,65.26,0,770.0,59.66,36496.99115,22146.36175,16238.61083
36228,9/9/2017 14:00,79,64.45,0,761.0,56.36,36528.84956,21704.7817,16226.84372
36229,9/9/2017 14:10,80,64.79,0,749.0,55.1,36101.9469,21498.9605,16044.45352
36230,9/9/2017 14:20,80,63.22,0,739.0,53.43,36038.23009,21652.39085,16085.63841
36231,9/9/2017 14:30,80,61.79,0,733.0,52.52,35745.13274,21379.20998,15962.08376
36232,9/9/2017 14:40,80,62.05,0,711.0,51.99,35624.0708,21364.24116,15979.73442
36233,9/9/2017 14:50,79,61.12,0,698.8,52.03,35273.62832,21278.17048,15791.46067
36234,9/9/2017 15:00,80,59.55,0,682.4,52.39,35241.76991,21128.48233,15673.78958
36235,9/9/2017 15:10,80,57.95,0,660.3,53.29,35127.07965,21034.92723,15750.27579
36236,9/9/2017 15:20,80,56.75,0,627.8,52.39,34865.84071,20945.11435,15573.76915
36237,9/9/2017 15:30,80,56.75,0,608.6,49.77,34502.65487,20810.39501,15626.72114
36238,9/9/2017 15:40,80,55.99,0,597.6,49.12,34451.68142,20447.40125,15603.18693
36239,9/9/2017 15:50,80,56.49,0,577.8,47.92,34311.50442,20772.97297,15597.30337
36240,9/9/2017 16:00,80,57.75,0,555.3,46.82,34101.23894,20597.0894,15567.8856
36241,9/9/2017 16:10,80,56.12,0,528.4,45.87,34075.75221,20357.58836,15444.33095
36242,9/9/2017 16:20,80,57.79,0,501.3,45.2,33916.46018,20204.158,15456.09806
36243,9/9/2017 16:30,80,58.15,0,474.0,44.56,33948.31858,20080.66528,15414.91318
36244,9/9/2017 16:40,80,58.15,0,447.0,43.65,34273.27434,20155.50936,15479.63228
36245,9/9/2017 16:50,80,57.22,0,419.1,42.32,34012.0354,20103.1185,15367.84474
36246,9/9/2017 17:00,80,58.39,0,390.5,40.7,34139.46903,20256.54886,15391.37896
36247,9/9/2017 17:10,80,58.52,0,360.7,38.95,33489.55752,20189.18919,15491.39939
36248,9/9/2017 17:20,80,58.32,0,331.5,37.64,33113.62832,20241.58004,15403.14607
36249,9/9/2017 17:30,80,58.49,0,300.1,36.24,33062.65487,20118.08732,15509.05005
36250,9/9/2017 17:40,79,58.85,0,268.2,34.78,33419.46903,20162.99376,15738.50868
36251,9/9/2017 17:50,79,58.89,0,237.5,33.59,33693.45133,20125.57173,15967.96731
36252,9/9/2017 18:00,79,59.49,0,207.4,32.12,34152.21239,20372.55717,16273.91216
36253,9/9/2017 18:10,79,59.79,0,134.2,30.34,34865.84071,20529.72973,16603.39122
36254,9/9/2017 18:20,79,59.75,0,116.9,29.49,35808.84956,21117.25572,17656.5475
36255,9/9/2017 18:30,79,59.69,0,119.8,50.8,37095.9292,22307.27651,19515.75077
36256,9/9/2017 18:40,79,60.22,0,94.2,89.9,40096.99115,24021.20582,21192.56384
36257,9/9/2017 18:50,79,60.45,0,71.1,78.6,44264.0708,26053.22245,22022.14505
36258,9/9/2017 19:00,78,61.05,0,48.62,53.54,45436.46018,26723.07692,22310.43922
36259,9/9/2017 19:10,78,61.82,0,28.49,30.18,46111.85841,27003.7422,22439.87743
36260,9/9/2017 19:20,78,62.05,0,10.7,9.01,46239.29204,27149.68815,22457.52809
36261,9/9/2017 19:30,77,62.85,0,5.121,4.267,46137.34513,27044.90644,22398.69254
36262,9/9/2017 19:40,77,63.65,0,1.74,1.448,46264.77876,26955.09356,22251.60368
36263,9/9/2017 19:50,77,63.59,0,0.274,0.256,45895.22124,26782.95218,22233.95301
36264,9/9/2017 20:00,77,63.62,0,0.095,0.074,45328.14159,26614.55301,22145.69969
36265,9/9/2017 20:10,76,63.15,0,0.099,0.048,45366.37168,26352.59875,21945.65884
36266,9/9/2017 20:20,76,63.38,0,0.117,0.093,45481.06195,26012.05821,21986.84372
36267,9/9/2017 20:30,75,63.59,0,0.106,0.089,45697.69912,25944.69854,22045.67926
36268,9/9/2017 20:40,75,63.95,0,0.121,0.063,45302.65487,25851.14345,22139.81614
36269,9/9/2017 20:50,75,63.89,0,0.088,0.074,44569.9115,25652.80665,22063.32993
36270,9/9/2017 21:00,75,63.75,0,0.084,0.085,43964.60177,25506.86071,22128.04903
36271,9/9/2017 21:10,75,64.09,0,0.08,0.107,43442.12389,25327.23493,22028.0286
36272,9/9/2017 21:20,75,64.42,0,0.091,0.07,43340.17699,24926.81913,21986.84372
36273,9/9/2017 21:30,76,64.62,0,0.091,0.078,42926.0177,24863.20166,21786.80286
36274,9/9/2017 21:40,76,63.19,0,0.11,0.074,42250.61947,24571.30977,21563.22778
36275,9/9/2017 21:50,76,60.95,0,0.106,0.085,42167.78761,24328.06653,21474.97446
36276,9/9/2017 22:00,76,60.52,0,0.106,0.089,41587.9646,24036.17464,21339.65271
36277,9/9/2017 22:10,76,60.39,0,0.095,0.059,40874.33628,23856.54886,21304.35138
36278,9/9/2017 22:20,76,59.92,0,0.08,0.104,39746.54867,23497.2973,21045.47497
36279,9/9/2017 22:30,76,58.29,0,0.069,0.163,38924.60177,23134.30353,20745.41369
36280,9/9/2017 22:40,77,55.41,0,0.099,0.126,38427.61062,22782.53638,20310.03064
36281,9/9/2017 22:50,76,57.08,0,0.117,0.081,37771.32743,22539.29314,19762.86006
36282,9/9/2017 23:00,75,60.19,0,0.095,0.126,36777.34513,22079.00208,19515.75077
36283,9/9/2017 23:10,75,61.02,0,0.088,0.104,35942.65487,21573.80457,19086.25128
36284,9/9/2017 23:20,75,62.15,0,0.08,0.1,35018.76106,21057.38046,18692.05312
36285,9/9/2017 23:30,74,62.69,0,0.077,0.104,34534.51327,20716.83992,18321.38917
36286,9/9/2017 23:40,74,63.35,0,0.099,0.089,33648.84956,20350.10395,17921.30746
36287,9/9/2017 23:50,74,63.15,0,0.095,0.089,32820.53097,19755.09356,17179.97957
36288,9/10/2017 0:00,74,63.19,0,0.073,0.156,32221.59292,19440.74844,16585.74055
36289,9/10/2017 0:10,74,62.99,0,0.066,0.122,31431.50442,18752.18295,16256.26149
36290,9/10/2017 0:20,74,63.52,0,0.088,0.093,30896.28319,18482.74428,15832.64556
36291,9/10/2017 0:30,73,63.82,0,0.095,0.063,30335.57522,18261.95426,15585.53626
36292,9/10/2017 0:40,73,65.05,0,0.091,0.081,29883.18584,17786.69439,15161.92033
36293,9/10/2017 0:50,73,66.72,0,0.08,0.141,29386.19469,17517.25572,14844.20838
36294,9/10/2017 1:00,72,67.72,0,0.073,0.111,28959.29204,17169.23077,14708.88662
36295,9/10/2017 1:10,72,68.89,0,0.066,0.093,28678.93805,16896.0499,14432.35955
36296,9/10/2017 1:20,72,69.32,0,0.084,0.122,28449.55752,16974.63617,14314.68846
36297,9/10/2017 1:30,72,69.36,0,0.088,0.115,27799.64602,16439.50104,14132.29826
36298,9/10/2017 1:40,71,70.7,0,0.095,0.059,27723.18584,16413.30561,14220.55158
36299,9/10/2017 1:50,71,70.7,0,0.084,0.111,27608.49558,16181.28898,14349.98979
36300,9/10/2017 2:00,71,70.7,0,0.077,0.126,27360.0,15706.02911,14285.27068
36301,9/10/2017 2:10,71,70.7,0,0.088,0.107,26926.72566,15664.86486,14149.94893
36302,9/10/2017 2:20,71,70.5,0,0.069,0.119,26729.20354,15646.15385,14014.62717
36303,9/10/2017 2:30,71,70.7,0,0.069,0.119,26410.61947,15672.34927,13944.02451
36304,9/10/2017 2:40,71,70.6,0,0.069,0.107,26308.67257,15429.10603,13732.21655
36305,9/10/2017 2:50,70,70.3,0,0.077,0.111,26028.31858,15286.90229,13485.10725
36306,9/10/2017 3:00,70,70.3,0,0.084,0.148,26244.95575,15111.01871,13579.24413
36307,9/10/2017 3:10,70,70.6,0,0.099,0.056,26168.49558,15227.02703,13555.70991
36308,9/10/2017 3:20,70,70.4,0,0.058,0.111,26028.31858,15111.01871,13490.99081
36309,9/10/2017 3:30,70,70.2,0,0.091,0.081,25964.60177,15099.7921,13396.85393
36310,9/10/2017 3:40,70,70.2,0,0.084,0.122,25951.85841,15009.97921,13402.73749
36311,9/10/2017 3:50,70,69.89,0,0.073,0.096,26104.77876,15024.94802,13296.8335
36312,9/10/2017 4:00,70,69.56,0,0.058,0.163,25907.25664,14893.97089,13314.48417
36313,9/10/2017 4:10,69,70.1,0,0.077,0.144,26136.63717,15032.43243,13273.29928
36314,9/10/2017 4:20,69,72.0,0,0.099,0.093,26181.23894,14946.36175,13532.17569
36315,9/10/2017 4:30,68,72.9,0,0.073,0.122,26550.79646,15230.76923,13591.01124
36316,9/10/2017 4:40,68,72.9,0,0.066,0.137,26270.44248,14968.81497,13338.01839
36317,9/10/2017 4:50,68,72.9,0,0.062,0.096,25926.37168,14721.82952,13073.25843
36318,9/10/2017 5:00,68,72.3,0,0.073,0.159,25894.51327,14751.76715,12926.16956
36319,9/10/2017 5:10,68,71.3,0,0.051,0.163,25646.0177,14617.04782,12637.87538
36320,9/10/2017 5:20,69,70.9,0,0.102,0.085,24798.58407,13984.61538,12202.49234
36321,9/10/2017 5:30,68,72.0,0,0.073,0.152,23192.92035,12775.88358,11531.76711
36322,9/10/2017 5:40,68,72.5,0,0.084,0.085,22211.68142,12517.67152,10813.97344
36323,9/10/2017 5:50,68,72.4,0,0.073,0.093,21561.76991,11758.00416,9978.508682
36324,9/10/2017 6:00,68,71.6,0,0.088,0.122,21249.55752,11076.92308,9672.563841
36325,9/10/2017 6:10,68,72.5,0,0.058,0.13,21389.73451,10979.62578,9637.262513
36326,9/10/2017 6:20,67,73.2,0,0.084,0.107,21345.13274,11046.98545,9572.543412
36327,9/10/2017 6:30,67,74.2,0,0.117,0.148,21262.30088,10975.88358,9566.659857
36328,9/10/2017 6:40,67,75.6,0,0.991,0.778,21326.0177,11177.96258,9643.146067
36329,9/10/2017 6:50,67,75.8,0,4.799,3.656,21555.39823,11312.68191,9772.58427
36330,9/10/2017 7:00,67,75.9,0,9.63,7.18,21784.77876,11496.0499,9966.741573
36331,9/10/2017 7:10,67,75.9,0,31.18,17.29,22007.78761,11701.8711,10219.73442
36332,9/10/2017 7:20,67,76.7,0,37.09,20.44,22218.0531,11814.13721,10337.40552
36333,9/10/2017 7:30,67,76.7,0,34.96,22.59,22498.40708,11900.2079,10631.58325
36334,9/10/2017 7:40,67,75.5,0,50.84,27.97,22823.36283,12203.3264,10913.99387
36335,9/10/2017 7:50,67,76.1,0,94.4,37.7,22893.45133,12334.30353,11196.40449
36336,9/10/2017 8:00,67,76.2,0,95.0,41.31,23282.12389,12719.75052,11578.83555
36337,9/10/2017 8:10,67,76.6,0,148.4,49.87,23893.80531,12918.08732,11914.19816
36338,9/10/2017 8:20,67,76.7,0,204.0,62.42,24378.0531,13146.36175,12455.48519
36339,9/10/2017 8:30,68,76.7,0,276.6,83.1,24824.0708,13531.80873,12702.59448
36340,9/10/2017 8:40,68,76.2,0,237.4,87.4,25391.15044,13733.88773,12914.40245
36341,9/10/2017 8:50,69,73.8,0,278.5,94.6,26015.57522,14104.3659,13037.9571
36342,9/10/2017 9:00,69,71.5,0,371.6,97.5,26467.9646,14317.67152,13408.62104
36343,9/10/2017 9:10,70,70.2,0,345.3,86.6,27117.87611,14766.73597,13591.01124
36344,9/10/2017 9:20,71,68.49,0,446.7,91.2,27971.68142,15182.12058,13720.44944
36345,9/10/2017 9:30,72,66.49,0,475.3,87.6,28328.49558,15470.27027,13879.30541
36346,9/10/2017 9:40,73,64.62,0,462.1,76.7,28838.23009,15743.45114,14149.94893
36347,9/10/2017 9:50,74,62.19,0,511.2,72.8,29437.16814,16170.06237,14332.33912
36348,9/10/2017 10:00,75,59.92,0,469.1,67.33,30010.61947,16147.60915,14479.42799
36349,9/10/2017 10:10,75,58.95,0,539.6,70.4,30635.04425,16450.72765,14644.16752
36350,9/10/2017 10:20,76,57.75,0,597.9,70.9,31176.63717,16903.5343,14744.18795
36351,9/10/2017 10:30,77,56.92,0,621.2,73.3,31699.11504,17101.8711,14461.77732
36352,9/10/2017 10:40,78,55.79,0,617.1,77.9,31992.21239,17169.23077,14608.86619
36353,9/10/2017 10:50,79,53.35,0,627.5,80.8,32170.61947,17438.66944,14544.14709
36354,9/10/2017 11:00,81,50.82,0,660.2,92.4,32221.59292,17446.15385,14673.58529
36355,9/10/2017 11:10,81,47.35,0,461.9,92.1,32508.31858,17854.05405,14820.67416
36356,9/10/2017 11:20,81,46.95,0,665.3,94.1,32814.15929,17842.82744,15008.94791
36357,9/10/2017 11:30,81,46.92,0,687.0,102.9,33069.02655,17898.9605,14855.97549
36358,9/10/2017 11:40,81,47.35,0,692.2,101.9,33234.69027,17827.85863,15091.31767
36359,9/10/2017 11:50,81,47.58,0,744.0,96.9,33578.76106,17973.80457,15279.59142
36360,9/10/2017 12:00,81,48.72,0,733.0,100.0,33763.53982,18033.67983,15273.70787
36361,9/10/2017 12:10,81,47.98,0,752.0,118.8,33699.82301,18119.75052,15314.89275
36362,9/10/2017 12:20,81,49.48,0,711.0,149.1,34069.38053,18426.61123,14020.51073
36363,9/10/2017 12:30,81,50.18,0,668.8,175.8,34082.12389,18972.97297,12249.56078
36364,9/10/2017 12:40,80,50.65,0,644.3,200.9,34209.55752,21757.17256,12337.8141
36365,9/10/2017 12:50,81,51.45,0,573.0,211.9,34330.61947,21742.20374,12402.5332
36366,9/10/2017 13:00,81,50.32,0,695.7,203.1,34470.79646,22086.48649,12284.8621
36367,9/10/2017 13:10,81,50.72,0,726.0,188.8,34566.37168,21936.79834,12308.39632
36368,9/10/2017 13:20,82,48.72,0,735.0,188.7,34496.28319,22034.09563,12273.09499
36369,9/10/2017 13:30,82,48.05,0,709.0,213.5,34655.57522,22131.39293,12173.07457
36370,9/10/2017 13:40,82,49.52,0,617.6,245.4,34470.79646,22296.0499,12414.30031
36371,9/10/2017 13:50,81,50.65,0,383.1,214.2,34037.52212,22019.12682,12396.64964
36372,9/10/2017 14:00,81,50.72,0,487.8,205.6,34005.66372,22004.158,12296.62921
36373,9/10/2017 14:10,80,51.15,0,547.8,182.2,33992.92035,21948.02495,12355.46476
36374,9/10/2017 14:20,80,52.18,0,797.0,174.1,33954.69027,21996.6736,12249.56078
36375,9/10/2017 14:30,81,51.22,0,575.2,172.2,33903.71681,21891.89189,12643.75894
36376,9/10/2017 14:40,81,51.32,0,361.8,204.7,33642.47788,21102.2869,13279.18284
36377,9/10/2017 14:50,80,53.58,0,641.4,249.4,33374.86726,20772.97297,13167.3953
36378,9/10/2017 15:00,80,54.58,0,545.5,226.6,33107.25664,20589.60499,13220.34729
36379,9/10/2017 15:10,80,55.12,0,527.9,207.5,33126.37168,20630.76923,13226.23085
36380,9/10/2017 15:20,80,55.29,0,408.6,193.1,32871.50442,20398.7526,13167.3953
36381,9/10/2017 15:30,80,57.82,0,386.4,194.7,32788.67257,20177.96258,13132.09397
36382,9/10/2017 15:40,79,58.52,0,571.8,218.4,32648.49558,20118.08732,13114.44331
36383,9/10/2017 15:50,79,57.72,0,525.1,200.5,32673.9823,20192.93139,13249.76507
36384,9/10/2017 16:00,79,52.25,0,325.6,162.0,32323.53982,20417.46362,13202.69663
36385,9/10/2017 16:10,80,52.48,0,368.1,155.4,32004.95575,20200.4158,13067.37487
36386,9/10/2017 16:20,79,55.89,0,238.4,133.8,32106.90265,20365.07277,13079.14198
36387,9/10/2017 16:30,79,57.35,0,419.2,160.6,32004.95575,20305.19751,13020.30644
36388,9/10/2017 16:40,79,59.15,0,457.3,146.0,31934.86726,20279.00208,12967.35444
36389,9/10/2017 16:50,79,58.95,0,398.6,119.0,31794.69027,20166.73597,13026.18999
36390,9/10/2017 17:00,79,54.58,0,402.7,133.7,31883.89381,20103.1185,13026.18999
36391,9/10/2017 17:10,79,52.28,0,321.2,112.7,31947.61062,20204.158,12990.88866
36392,9/10/2017 17:20,79,50.48,0,230.0,94.0,31781.9469,20181.70478,12890.86823
36393,9/10/2017 17:30,79,52.18,0,158.1,104.8,31813.80531,20241.58004,13002.65577
36394,9/10/2017 17:40,79,53.72,0,283.0,126.7,32030.44248,19964.65696,13002.65577
36395,9/10/2017 17:50,79,54.98,0,250.3,105.6,32412.74336,20544.69854,13285.06639
36396,9/10/2017 18:00,79,59.72,0,190.5,78.7,32623.00885,20690.64449,13532.17569
36397,9/10/2017 18:10,78,61.49,0,140.5,69.4,33419.46903,21124.74012,13838.12053
36398,9/10/2017 18:20,78,65.89,0,116.3,65.79,34260.53097,21570.06237,14255.85291
36399,9/10/2017 18:30,77,69.46,0,109.7,64.17,35579.46903,23231.60083,15550.23493
36400,9/10/2017 18:40,77,73.7,0,80.3,58.22,38338.40708,25286.07069,16832.84985
36401,9/10/2017 18:50,76,75.1,0,35.26,28.62,41747.25664,26996.2578,17962.49234
36402,9/10/2017 19:00,76,77.0,0,17.11,13.62,43072.56637,27987.94179,18256.67007
36403,9/10/2017 19:10,75,79.4,0,10.15,8.02,43754.33628,28410.81081,18286.08784
36404,9/10/2017 19:20,75,80.2,0,7.22,6.341,44550.79646,28856.13306,18391.99183
36405,9/10/2017 19:30,75,81.0,0,3.129,2.574,44678.23009,28597.921,18339.03984
36406,9/10/2017 19:40,74,81.0,0,0.735,0.659,44875.75221,28867.35967,18309.62206
36407,9/10/2017 19:50,74,81.6,0,0.121,0.133,44652.74336,28747.60915,18415.52605
36408,9/10/2017 20:00,74,82.0,0,0.073,0.093,44761.06195,28818.71102,18244.90296
36409,9/10/2017 20:10,74,82.3,0,0.08,0.1,44837.52212,28706.44491,18233.13585
36410,9/10/2017 20:20,74,82.7,0,0.069,0.115,44939.46903,28844.90644,18415.52605
36411,9/10/2017 20:30,74,83.3,0,0.088,0.1,45041.41593,28897.2973,18421.4096
36412,9/10/2017 20:40,73,83.6,0,0.062,0.119,44933.09735,28822.45322,18450.82737
36413,9/10/2017 20:50,73,84.1,0,0.066,0.119,44875.75221,28975.88358,18450.82737
36414,9/10/2017 21:00,73,84.4,0,0.073,0.096,44894.86726,28972.14137,18297.85495
36415,9/10/2017 21:10,73,84.6,0,0.069,0.156,44799.29204,28919.75052,18038.97855
36416,9/10/2017 21:20,73,85.2,0,0.04,0.152,44576.28319,29020.79002,17862.47191
36417,9/10/2017 21:30,72,85.2,0,0.091,0.126,44162.12389,28740.12474,17803.63636
36418,9/10/2017 21:40,72,85.8,0,0.055,0.126,43544.0708,28339.70894,17950.72523
36419,9/10/2017 21:50,72,86.1,0,0.066,0.13,42779.46903,28040.33264,17785.9857
36420,9/10/2017 22:00,72,86.6,0,0.066,0.111,42180.53097,27606.23701,17680.08172
36421,9/10/2017 22:10,71,86.6,0,0.069,0.137,41275.75221,27246.98545,17315.30133
36422,9/10/2017 22:20,71,86.8,0,0.058,0.119,40320.0,26595.842,16597.50766
36423,9/10/2017 22:30,71,87.2,0,0.095,0.126,39498.0531,26064.44906,16168.00817
36424,9/10/2017 22:40,71,86.9,0,0.066,0.141,38548.67257,25682.74428,15832.64556
36425,9/10/2017 22:50,70,87.2,0,0.091,0.137,37694.86726,25113.92931,15320.7763
36426,9/10/2017 23:00,70,87.1,0,0.08,0.115,36764.60177,24593.76299,15079.55056
36427,9/10/2017 23:10,70,87.4,0,0.062,0.148,35923.53982,24006.23701,14703.00306
36428,9/10/2017 23:20,70,87.4,0,0.055,0.156,35031.50442,23504.7817,14450.01021
36429,9/10/2017 23:30,71,87.2,0,0.077,0.13,34528.14159,23130.56133,13508.64147
36430,9/10/2017 23:40,70,87.3,0,0.091,0.111,33623.36283,22359.66736,13714.56588
36431,9/10/2017 23:50,71,87.3,0,0.058,0.141,32826.90265,21697.2973,13461.57303
36432,9/11/2017 0:00,70,87.2,0,0.069,0.126,31909.38053,21465.28067,13155.62819
36433,9/11/2017 0:10,70,87.6,0,0.091,0.081,31437.87611,21012.47401,12979.12155
36434,9/11/2017 0:20,71,87.5,0,0.062,0.148,30960.0,20484.82328,12873.21757
36435,9/11/2017 0:30,71,87.3,0,0.044,0.178,30259.11504,20028.27443,12696.71093
36436,9/11/2017 0:40,70,87.0,0,0.084,0.126,29698.40708,19710.18711,12543.73851
36437,9/11/2017 0:50,70,87.2,0,0.066,0.133,29271.50442,19440.74844,12531.9714
36438,9/11/2017 1:00,70,87.3,0,0.088,0.13,29131.32743,19212.47401,12420.18386
36439,9/11/2017 1:10,70,87.4,0,0.077,0.119,28838.23009,18969.23077,12155.4239
36440,9/11/2017 1:20,70,87.2,0,0.077,0.144,28264.77876,18576.29938,11920.08172
36441,9/11/2017 1:30,70,87.4,0,0.069,0.144,28290.26549,18415.38462,11855.36261
36442,9/11/2017 1:40,70,87.3,0,0.077,0.081,27933.45133,18082.32848,11931.84883
36443,9/11/2017 1:50,70,87.2,0,0.077,0.159,27538.40708,17932.64033,11731.80797
36444,9/11/2017 2:00,70,87.4,0,0.113,0.074,27360.0,17996.2578,11384.67824
36445,9/11/2017 2:10,70,87.3,0,0.077,0.122,27194.33628,17902.7027,11343.49336
36446,9/11/2017 2:20,70,87.4,0,0.084,0.096,27232.56637,17651.97505,11267.00715
36447,9/11/2017 2:30,70,87.3,0,0.073,0.148,27079.64602,17554.67775,11102.26762
36448,9/11/2017 2:40,69,87.4,0,0.095,0.122,26888.49558,17479.83368,10925.76098
36449,9/11/2017 2:50,69,87.4,0,0.069,0.115,26761.06195,17337.62994,10861.04188
36450,9/11/2017 3:00,69,87.6,0,0.088,0.137,26913.9823,17408.73181,10902.22676
36451,9/11/2017 3:10,70,87.5,0,0.058,0.096,26831.15044,17225.36383,11125.80184
